lat,lon,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
39.7979279,116.9303589,11.770833,11.5583334,28.2599831,1110.651856,30.2000008,-10.6999998,40.9000015,24.7166672,-2.6499999,24.7166672,-2.6499999,538,208,2,142.8741302,418,11,418,11
39.6150627,116.8999481,12.0124998,11.5249996,28.3169537,1106.125732,30.3999996,-10.3000002,40.7000008,24.8999996,-2.3333333,24.8999996,-2.3333333,539,209,2,143.7910156,422,11,422,11
39.304081,116.5395889,12.395833,11.6750002,28.685503,1113.327271,30.7000008,-10,40.7000008,25.2999992,-2.0833333,25.2999992,-2.0833333,540,209,2,146.5241394,430,10,430,10
38.9971962,116.0106659,12.7250004,11.583333,28.1148872,1117.754517,31.3999996,-9.8000002,41.2000008,25.7833328,-1.7166667,25.7833328,-1.7166667,496,178,3,142.1551819,385,11,385,11
39.3981819,115.7504044,12.4250002,11.9499998,28.8647346,1112.018066,31.1000004,-10.3000002,41.4000015,25.3500004,-2.0333333,25.3500004,-2.0333333,578,217,3,145.0831604,459,11,459,11
39.0530167,116.4438934,12.7208338,11.6916666,28.5859814,1114.300537,31.1000004,-9.8000002,40.9000015,25.6166668,-1.75,25.6166668,-1.75,504,191,2,145.2832794,397,11,397,11
39.6614494,117.3068085,11.9416666,11.3833332,27.9003277,1119.528809,30.2999992,-10.5,40.7999992,24.9500008,-2.5999999,24.9500008,-2.5999999,553,201,3,137.0692139,421,12,421,12
39.7881927,116.0698242,12.1541662,12.0083332,29.5045033,1099.786011,30.7000008,-10,40.7000008,24.916666,-2.1166668,24.916666,-2.1166668,569,208,3,142.2158661,449,9,449,9
39.6772766,116.1138382,12.1374998,11.8416662,28.9527302,1108.721924,30.7000008,-10.1999998,40.9000015,25,-2.25,25,-2.25,578,220,2,147.0731964,464,8,464,8
39.8244705,116.3741684,12.4083338,11.6500006,28.694582,1109.563477,31.2000008,-9.3999996,40.5999985,25.3500004,-1.9166666,25.3500004,-1.9166666,572,210,3,140.1603088,444,10,444,10
39.3476601,115.6300659,12.416667,11.8999996,28.7439613,1109.908569,31.1000004,-10.3000002,41.4000015,25.333334,-2.0333333,25.333334,-2.0333333,563,208,3,143.3577881,444,10,444,10
39.0580978,117.543869,12.8583336,10.6833334,27.323103,1096.30957,30.6000004,-8.5,39.0999985,25.5499992,-1.4166667,25.5499992,-1.4166667,561,198,4,133.4056244,418,15,418,15
39.1949425,116.8055801,12.604167,11.5083332,28.5566578,1107.475586,30.6000004,-9.6999998,40.2999992,25.3999996,-1.8000001,25.3999996,-1.8000001,529,200,2,142.7400208,413,11,413,11
39.0935936,117.6469574,12.6958332,10.2250004,26.1508961,1100.944702,30.5,-8.6000004,39.0999985,25.4666672,-1.6333333,25.4666672,-1.6333333,571,198,5,131.5465088,421,16,421,16
39.37677,117.3781662,12.2250004,10.833334,27.2879925,1109.247315,30.1000004,-9.6000004,39.7000008,25.0666676,-2.1833334,25.0666676,-2.1833334,556,199,3,135.5359802,420,13,420,13
39.6213188,115.7784042,11.3125,11.458333,28.645834,1086.299194,29.6000004,-10.3999996,40,23.9166679,-2.8,23.9166679,-2.8,589,217,3,141.5410309,462,11,462,11
39.0412407,115.9891281,12.6916666,11.7333336,28.3413849,1116.939453,31.5,-9.8999996,41.4000015,25.75,-1.7333333,25.75,-1.7333333,507,183,3,142.7312622,395,11,395,11
39.5096474,116.0390244,12.3125,11.8249998,28.841465,1107.796997,30.7999992,-10.1999998,41,25.166666,-2.0833333,25.166666,-2.0833333,578,225,2,150.348053,469,9,469,9
39.5638657,116.0746918,12.1583328,11.7666664,28.7693558,1106.66333,30.6000004,-10.3000002,40.9000015,24.9833336,-2.2333333,24.9833336,-2.2333333,577,225,1,150.4093323,468,7,468,7
39.8592491,117.1209488,11.6583338,11.7833338,28.4621582,1119.938843,30.2000008,-11.1999998,41.4000015,24.6833344,-2.8999999,24.6833344,-2.8999999,542,203,3,139.6118011,416,12,416,12
40.0137482,116.2585678,12.1000004,11.5,28.3950634,1104.552612,30.7999992,-9.6999998,40.5,24.9833336,-2.1833334,24.9833336,-2.1833334,546,188,3,133.6309814,413,10,413,10
39.1227913,116.2105103,12.6500006,11.8166666,28.7510147,1119.728027,31.2000008,-9.8999996,41.0999985,25.6333332,-1.8833333,25.6333332,-1.8833333,515,194,2,145.974411,407,11,407,11
39.0445213,116.0874176,12.7124996,11.8249998,28.6319618,1120.78125,31.3999996,-9.8999996,41.2999992,25.7333336,-1.7833333,25.7333336,-1.7833333,508,184,3,142.1819458,396,11,396,11
39.5518265,116.7555008,12.3374996,11.4916668,28.1658497,1118.452881,30.8999996,-9.8999996,40.7999992,25.3500004,-2.1666665,25.3500004,-2.1666665,553,215,2,144.9928436,436,11,436,11
39.2422714,116.8139114,12.4458332,11.541667,28.6393719,1107.846924,30.3999996,-9.8999996,40.2999992,25.2333336,-1.9833333,25.2333336,-1.9833333,527,201,2,143.4236908,412,11,412,11
39.3152809,117.2993698,12.5083332,10.5500002,26.7766495,1102.59375,30.2999992,-9.1000004,39.4000015,25.2833328,-1.8333334,25.2833328,-1.8333334,547,200,3,137.6394043,416,13,416,13
39.892086,116.9231873,11.6999998,11.8666668,28.6634464,1121.141846,30.3999996,-11,41.4000015,24.75,-2.8499999,24.75,-2.8499999,542,208,3,141.4872742,419,12,419,12
39.3608589,116.9346771,12.4083338,11.416667,28.4704914,1106.979614,30.3999996,-9.6999998,40.0999985,25.2000008,0.4666667,25.2000008,-1.9833332,536,203,2,141.3518066,415,13,415,13
39.6245003,117.0924225,11.9208336,11.458333,28.0841503,1109.161133,30.2999992,-10.5,40.7999992,24.8666668,-2.45,24.8666668,-2.45,543,206,2,141.154953,420,11,420,11
39.572094,116.7859268,12.1916666,11.5999994,28.5714283,1112.45398,30.5,-10.1000004,40.5999985,25.1166668,-2.25,25.1166668,-2.25,557,216,2,144.1784363,438,11,438,11
39.2314034,115.7750244,12.5500002,11.7833338,28.6003246,1113.263062,31.2000008,-10,41.2000008,25.5166664,-1.9166667,25.5166664,-1.9166667,549,202,3,143.8127594,432,10,432,10
39.0766258,117.1592331,13.2791662,10.0083332,25.9283237,1097.313721,31.2000008,-7.4000001,38.6000023,26.1000004,-0.8666667,26.1000004,-0.8666667,543,200,3,138.5353088,414,14,414,14
39.8255692,116.5960312,12.0749998,11.6499996,28.5539207,1115.287354,30.7000008,-10.1000004,40.8000031,25.0499992,-2.3833334,25.0499992,-2.3833334,562,214,2,142.4920197,439,9,439,9
39.6675491,117.2166061,11.8500004,11.416667,27.8455276,1114.780884,30.3999996,-10.6000004,41,24.8833332,-2.5833335,24.8833332,-2.5833335,547,204,3,139.7927246,422,12,422,12
40.043396,116.2970963,12.1541672,11.7250004,28.6674824,1116.385132,31.1000004,-9.8000002,40.9000015,25.1666679,-2.2833333,25.1666679,-2.2833333,545,188,3,133.6341705,413,10,413,10
39.7158928,116.9950104,11.8625002,11.6083336,28.3822327,1114.322266,30.2999992,-10.6000004,40.9000015,24.8500004,-2.5833335,24.8500004,-2.5833335,544,210,2,142.9100342,424,11,424,11
39.2371178,117.6164093,12.2666664,10.583333,26.7255878,1108.642334,30,-9.6000004,39.5999985,25.0499992,-2.2166667,25.0499992,-2.2166667,567,198,5,132.47789,421,17,421,17
39.5493317,117.2696609,12.0500002,11.1000004,27.4752483,1109.754273,30.2000008,-10.1999998,40.4000015,24.9833336,-2.3499999,24.9833336,-2.3499999,549,202,3,138.7128296,421,12,421,12
39.7697258,117.1062088,11.8041668,11.7250004,28.4587383,1121.637329,30.2999992,-10.8999996,41.1999969,24.8500004,-2.7666667,24.8500004,-2.7666667,545,206,2,140.5801086,421,11,421,11
39.7962341,116.3263855,12.354167,11.708334,28.7674046,1111.048828,31.1000004,-9.6000004,40.7000008,25.2999992,-2,25.2999992,-2,579,214,3,141.7653046,454,10,454,10
39.8888092,117.0492172,11.6416664,11.7833338,28.5310726,1120.900269,30.2000008,-11.1000004,41.3000031,24.6833344,-2.9333334,24.6833344,-2.9333334,542,204,3,139.7919464,416,12,416,12
39.8833313,117.1357269,11.6083336,11.7666664,28.4218998,1121.822388,30.2000008,-11.1999998,41.4000015,24.666666,-2.9666667,24.666666,-2.9666667,542,203,3,139.5231781,416,12,416,12
39.739151,116.7344437,11.8999996,11.7166662,28.6471062,1109.383545,30.3999996,-10.5,40.9000015,24.8166656,-2.5,24.8166656,-2.5,545,214,2,145.7583313,430,9,430,9
39.2285309,117.2036209,13.0041666,10.6916666,26.9991589,1107.871582,31.1000004,-8.5,39.5999985,25.8999996,-1.3333334,25.8999996,-1.3333334,554,206,3,139.0705566,424,14,424,14
39.9589272,116.8685455,11.7124996,11.9416666,28.7059288,1125.956421,30.6000004,-11,41.5999985,24.833334,-2.8833334,24.833334,-2.8833334,542,208,3,141.1220398,418,13,418,13
39.7600708,116.5062027,12.125,11.6833334,28.7059784,1112.181519,30.7000008,-10,40.7000008,25.0499992,-2.2833333,25.0499992,-2.2833333,566,215,2,143.0810852,444,9,444,9
39.4791298,117.6561279,11.8916664,10.9499998,27.4436092,1111.372681,29.7000008,-10.1999998,39.9000015,24.7333336,-2.5833333,24.7333336,-2.5833333,578,198,4,131.5055695,428,15,428,15
39.6050034,116.2871628,12.1083336,11.9666662,29.1869907,1111.155884,30.6000004,-10.3999996,41,24.9833336,-2.3333333,24.9833336,-2.3333333,579,228,1,150.9012756,471,7,471,7
39.6193123,116.5547256,12.020833,11.9083328,29.0447159,1111.776733,30.3999996,-10.6000004,41,24.8833332,-2.4666667,24.8833332,-2.4666667,555,216,2,146.345459,441,9,441,9
38.7077751,116.0804901,13.354167,11.1750002,27.1897812,1129.741455,32.4000015,-8.6999998,41.1000023,26.6499996,-1.05,26.6499996,-1.05,473,163,4,136.0495758,359,15,359,15
38.6772194,116.1264877,12.9958334,11.4750004,27.717392,1132.88147,31.8999996,-9.5,41.4000015,26.2833328,-1.5166668,26.2833328,-1.5166668,457,160,3,137.9484406,349,13,349,13
39.0568619,115.8192749,12.8083334,11.7833338,28.5310726,1113.58313,31.6000004,-9.6999998,41.2999992,25.8500004,-1.5833333,25.8500004,-1.5833333,521,186,3,141.4513855,404,10,404,10
39.0133018,116.2615356,12.7750006,12.0333338,28.8569145,1125.700806,31.6000004,-10.1000004,41.7000008,25.8000011,-1.8666668,25.8000011,-1.8666668,497,185,3,144.1516571,390,12,390,12
39.2311211,116.0612335,12.5,11.9666672,28.9049931,1118.619263,31.1000004,-10.3000002,41.4000015,25.4500008,-2.05,25.4500008,-2.05,539,204,2,147.3338318,430,10,430,10
39.6998634,116.7642059,11.9499998,11.7166662,28.6471062,1110.309082,30.3999996,-10.5,40.9000015,24.8666668,-2.4666667,24.8666668,-2.4666667,545,213,2,145.1753082,429,9,429,9
39.7446594,117.1498566,11.8083334,11.6999998,28.4671535,1118.616943,30.2000008,-10.8999996,41.0999985,24.8166656,-2.7166667,24.8166656,-2.7166667,544,204,2,140.4863586,421,11,421,11
39.2410851,116.0663071,12.4708338,11.9750004,28.9951572,1117.937378,31,-10.3000002,41.2999992,25.416666,-2.0666666,25.416666,-2.0666666,541,205,2,147.6065063,432,10,432,10
39.0761566,117.2945404,13.1791668,10.541667,26.8235798,1102.61145,31.2999992,-8,39.2999992,26.0333328,-1.1,26.0333328,-1.1,564,202,4,134.1446686,422,19,422,19
39.5903053,116.1570358,12.0916662,11.9833336,29.1565285,1112.043213,30.5,-10.6000004,41.0999985,24.9333344,-2.3833334,24.9333344,-2.3833334,580,228,1,151.8569946,475,7,475,7
39.5163727,116.68367,12.6541662,11.2583332,27.9363098,1114.01294,31.2000008,-9.1000004,40.3000031,25.666666,-1.7333333,25.666666,-1.7333333,579,224,2,143.8152618,454,15,454,15
39.7300568,116.7059937,11.8874998,11.6916666,28.5859814,1109.068237,30.3999996,-10.5,40.9000015,24.7999992,-2.5,24.7999992,-2.5,548,215,2,145.4198761,432,9,432,9
38.9215508,116.0482788,12.6875,10.9416666,26.9499187,1115.443481,31,-9.6000004,40.5999985,25.666666,-1.7666667,25.666666,-1.7666667,477,169,3,141.1886597,367,12,367,12
39.7181396,116.0556335,12.375,11.9333334,29.1056919,1107.364746,31.1000004,-9.8999996,41,25.2333336,-1.9833333,25.2333336,-1.9833333,583,218,2,144.2659912,464,9,464,9
39.2467728,117.5606842,12.2875004,10.5749998,26.7045441,1109.697144,30,-9.6000004,39.5999985,25.1000004,-2.1833334,25.1000004,-2.1833334,568,199,4,133.462738,425,15,425,15
39.390873,116.4107056,12.2833328,11.8000002,28.7804871,1112.485596,30.7000008,-10.3000002,41,25.1833344,-2.2,25.1833344,-2.2,552,215,2,148.5654449,443,10,443,10
39.6242332,117.6110535,11.7541666,11.3416662,27.5952969,1113.888428,30.2999992,-10.8000002,41.0999985,24.7833328,-2.6833334,24.7833328,-2.6833334,571,200,4,134.7772827,430,12,430,12
39.0835648,116.5896759,12.7208338,11.6416664,28.6036034,1114.053711,31,-9.6999998,40.7000008,25.583334,-1.7666667,25.583334,-1.7666667,509,194,2,145.035614,401,11,401,11
39.4174767,116.1900711,12.229167,11.7750006,28.789732,1108.435547,30.7000008,-10.1999998,40.9000015,25.1333332,-2.1666665,25.1333332,-2.1666665,564,223,1,152.0534973,459,8,459,8
39.2502365,116.4568024,12.4749994,11.75,28.7990189,1112.549316,30.7999992,-10,40.7999992,25.3500004,-2.0166667,25.3500004,-2.0166667,532,206,2,147.802597,425,10,425,10
39.8216133,115.9337311,11.645833,11.4250002,28.7060318,1084.513794,29.8999996,-9.8999996,39.7999992,24.2333336,-2.4333332,24.2333336,-2.4333332,568,205,3,139.8777924,443,10,443,10
39.3053093,117.5709152,12.2250004,10.6166668,26.809763,1106.412109,30,-9.6000004,39.5999985,25.0166664,-2.2,25.0166664,-2.2,578,198,5,129.3720703,422,18,422,18
38.9348869,117.6740189,12.5666666,9.3999996,24.4155846,1106.902588,30.3999996,-8.1000004,38.5,25.4833336,-1.7333333,25.4833336,-1.7333333,522,187,2,137.4398651,396,8,396,8
39.507206,117.2944641,12.1291666,10.6416664,26.7378559,1106.841187,30.1000004,-9.6999998,39.7999992,25,-2.2333333,25,-2.2333333,547,199,3,137.6789703,417,12,417,12
39.9224548,116.6401901,12.2333336,11.583333,28.390522,1119.215088,31,-9.8000002,40.7999992,25.2833328,-2.25,25.2833328,-2.25,559,212,3,140.896698,432,11,432,11
39.0628586,117.4386978,13.0583334,10.666667,27.1416454,1102.867798,31,-8.3000002,39.2999992,25.8500004,-1.3000001,25.8500004,-1.3000001,569,201,5,132.7113342,423,19,423,19
38.9753799,116.9177246,12.8083334,11.1333332,27.9731979,1105.255737,30.7000008,-9.1000004,39.8000031,25.583334,-1.5500001,25.583334,-1.5500001,518,191,3,139.6511993,399,13,399,13
39.3510857,117.6074829,12.1708336,10.9750004,27.5753765,1108.449951,30,-9.8000002,39.7999992,24.9833336,-2.2666667,24.9833336,-2.2666667,575,198,4,132.0299072,428,15,428,15
39.6310501,116.0163116,12.1999998,11.8499994,28.8321171,1105.346558,30.8999996,-10.1999998,41.0999985,25.0666656,-2.1333332,25.0666656,-2.1333332,581,222,2,147.7460175,468,9,468,9
39.7342262,116.6503906,11.895833,11.6083336,28.4517975,1110.046021,30.3999996,-10.3999996,40.7999992,24.833334,-2.5,24.833334,-2.5,549,214,2,145.2631836,433,9,433,9
39.4744225,116.423851,12.1333332,11.833334,28.9323559,1111.087402,30.5,-10.3999996,40.9000015,25,-2.3333333,25,-2.3333333,560,220,1,149.2162933,451,9,451,9
39.4574318,116.4120865,12.166667,11.8666668,28.9430904,1113.635132,30.6000004,-10.3999996,41,25.0666656,-2.3333333,25.0666656,-2.3333333,559,220,1,149.5799866,451,9,451,9
38.9315529,116.7321777,12.7750006,11.4833336,28.4240932,1110.83606,30.8999996,-9.5,40.4000015,25.6000004,-1.6666667,25.6000004,-1.6666667,513,189,3,139.6791382,396,14,396,14
39.27882,116.8598709,12.416667,11.4499998,28.4825878,1107.362427,30.3999996,-9.8000002,40.2000008,25.2000008,-1.9833333,25.2000008,-1.9833333,532,202,2,142.3445587,415,11,415,11
39.6931915,116.7834702,11.9416666,11.666667,28.5248566,1110.216675,30.3999996,-10.5,40.9000015,24.8666668,-2.4666667,24.8666668,-2.4666667,544,213,2,145.1416626,428,9,428,9
39.5242844,116.4385147,12.1000004,11.8666668,29.013855,1110.910767,30.5,-10.3999996,40.9000015,24.9833336,-2.3499999,24.9833336,-2.3499999,561,220,1,149.1158447,452,8,452,8
39.6935692,116.819046,11.9250002,11.6166668,28.4722233,1110.260986,30.2999992,-10.5,40.7999992,24.8500004,-2.4833333,24.8500004,-2.4833333,542,211,2,144.3847961,425,11,425,11
39.0073624,116.2345352,12.7666664,11.9833336,28.8060894,1126.116333,31.6000004,-10,41.5999985,25.8166676,-1.85,25.8166676,-1.85,496,183,3,143.4163818,388,12,388,12
39.3674393,117.0405655,12.5708332,11.0249996,27.6315784,1103.388306,30.7000008,-9.1999998,39.9000015,25.4166679,0.7,25.4166679,-1.7333332,548,208,3,141.2198334,423,14,423,14
39.7868118,117.1268463,11.7624998,11.7250004,28.5279808,1119.082642,30.2000008,-10.8999996,41.0999985,24.7833328,-2.7833333,24.7833328,-2.7833333,544,205,3,140.3144379,420,12,420,12
39.4056892,117.4899597,12.1916666,11,27.6381912,1108.512207,30.1000004,-9.6999998,39.7999992,25.0333328,-2.2166667,25.0333328,-2.2166667,563,198,4,134.0016327,422,15,422,15
39.8330383,116.029129,11.1958332,11.625,29.1353378,1079.655762,29.5,-10.3999996,39.9000015,23.7833328,-2.7833333,23.7833328,-2.7833333,568,201,3,137.175354,438,10,438,10
39.4517059,116.3653488,12.1791668,11.9750004,28.9951572,1119.416382,30.7000008,-10.6000004,41.3000031,25.1333332,-2.4166667,25.1333332,-2.4166667,566,224,1,150.710144,459,9,459,9
40.0137901,116.5889511,12.0749998,11.8000002,28.7104626,1120.911743,30.8999996,-10.1999998,41.0999985,25.1166668,-2.45,25.1166668,-2.45,539,199,3,139.1056671,415,9,415,9
39.3662109,115.9822617,12.3208332,11.8583336,28.782362,1109.882202,30.8999996,-10.3000002,41.2000008,25.25,-2.0999999,25.25,-2.0999999,565,217,2,148.8906555,455,9,455,9
38.737175,117.3424988,12.6541662,9.8083334,25.2142239,1101.291504,30.2999992,-8.6000004,38.9000015,25.4333324,-1.7,25.4333324,-1.7,526,189,3,136.4688416,397,12,397,12
39.5794678,117.6269073,11.7666664,11.0166664,27.067976,1115.054688,30.1000004,-10.6000004,40.7000008,24.7666664,-2.7166667,24.7666664,-2.7166667,577,197,5,130.986618,426,16,426,16
39.3488655,116.2718277,12.2875004,11.708333,28.5569115,1108.135498,30.7999992,-10.1999998,41,25.2166672,-2.0833333,25.2166672,-2.0833333,553,217,1,150.2896729,446,9,446,9
39.435791,116.7183609,12.354167,11.6750002,28.7561569,1110.207764,30.6000004,-10,40.5999985,25.2166672,-2.0833333,25.2166672,-2.0833333,545,209,2,143.896637,429,11,429,11
39.1483688,117.4353409,12.7333336,10.4833336,26.7431984,1099.90979,30.5,-8.6999998,39.2000008,25.4833336,-1.5833334,25.4833336,-1.5833334,555,197,4,133.9263916,415,15,415,15
39.5295067,116.890007,12.1208334,11.3416662,28.0734329,1105.180908,30.2999992,-10.1000004,40.4000015,25.0166664,-2.2,25.0166664,-2.2,537,209,2,144.2987976,421,11,421,11
39.8272362,117.034317,11.6916666,11.666667,28.4552841,1115.021118,30.1000004,-10.8999996,41,24.6833344,-2.7833333,24.6833344,-2.7833333,539,205,3,141.1213684,416,12,416,12
39.1786766,117.6317139,12.2208328,9.875,25.2557545,1106.257935,29.7999992,-9.3000002,39.0999985,25.0499992,-2.1833334,25.0499992,-2.1833334,586,196,5,125.4456635,418,19,418,19
39.8784447,116.6347809,12.1208334,11.6083336,28.4517975,1115.996216,30.7999992,-10,40.7999992,25.1166668,-2.3166666,25.1166668,-2.3166666,567,216,3,141.4501801,440,12,440,12
39.7543602,116.3901062,12.2125006,11.8083334,28.8712311,1110.368774,31,-9.8999996,40.9000015,25.1333332,-2.1499999,25.1333332,-2.1499999,576,217,2,143.4601593,454,9,454,9
39.1776276,116.764061,12.5958328,11.6750002,28.7561588,1110.637573,30.7999992,-9.8000002,40.5999985,25.416666,-1.8666668,25.416666,-1.8666668,533,199,2,141.0501556,414,13,414,13
40.0692329,116.3964844,12.020833,11.875,28.8929443,1119.538208,30.8999996,-10.1999998,41.0999985,25.0499992,-2.4833333,25.0499992,-2.4833333,540,189,3,133.9352417,408,9,408,9
39.3704796,117.2303619,12.3916664,10.7999992,27.0676689,1105.163086,30.3999996,-9.5,39.9000015,25.25,-1.95,25.25,-1.95,547,202,3,138.5374146,418,12,418,12
38.9704742,117.2478943,12.8500004,10.2833338,26.4353046,1099.282837,30.6000004,-8.3000002,38.9000015,25.6166668,-1.4,25.6166668,-1.4,546,196,4,134.9085541,410,16,410,16
39.1825981,117.6157684,12.229167,9.708334,24.8931637,1107.268311,29.7999992,-9.1999998,39,25.083334,-2.1666665,25.083334,-2.1666665,583,196,5,126.5542297,419,18,419,18
39.3117447,115.6795959,12.4541664,11.8583336,28.782362,1108.248901,31,-10.1999998,41.2000008,25.333334,-1.9833333,25.333334,-1.9833333,561,206,3,143.3324585,441,10,441,10
38.9979782,116.621666,12.8416672,11.5500002,28.4482746,1114.013672,31.1000004,-9.5,40.5999985,25.7333336,-1.6166667,25.7333336,-1.6166667,515,192,2,141.9803619,401,13,401,13
39.4199829,117.2144699,12.2375002,10.8416672,27.0365753,1105.071167,30.3999996,-9.6999998,40.0999985,25.1333332,-2.0833333,25.1333332,-2.0833333,544,201,3,138.6140594,416,12,416,12
39.2972565,117.7537384,12.2666664,10.6833334,27.1150589,1101.776123,30,-9.3999996,39.4000015,25.0166664,-2.0999999,25.0166664,-2.0999999,585,198,5,129.9446716,429,16,429,16
39.0109978,117.4062805,13.0500002,10.3666668,26.6495285,1096.216675,30.7999992,-8.1000004,38.9000015,25.7666664,-1.2166668,25.7666664,-1.2166668,557,196,5,132.1352081,412,19,412,19
39.3113899,116.0193253,12.3874998,11.8583326,28.8523922,1111.088989,30.8999996,-10.1999998,41.0999985,25.333334,-2.0333333,25.333334,-2.0333333,556,212,2,148.5835114,447,9,447,9
38.8628616,117.4087372,13.1791668,10.2583332,26.5073223,1092.585449,31,-7.6999998,38.7000008,25.8833332,-0.9833333,25.8833332,-0.9833333,553,197,4,133.5874023,412,15,412,15
39.5818901,116.5821381,12.0749998,11.9000006,29.095356,1112.818848,30.3999996,-10.5,40.9000015,24.9833336,-2.3999999,24.9833336,-2.3999999,552,216,2,147.2577362,440,9,440,9
39.058979,116.7675171,12.7124996,11.5749998,28.5802479,1113.108154,30.8999996,-9.6000004,40.5,25.5666676,-1.7666668,25.5666676,-1.7666668,523,194,3,139.9194031,404,14,404,14
39.3005142,117.739296,12.2333336,10.7666664,27.2573833,1102.225708,30,-9.5,39.5,24.9833336,-2.1500001,24.9833336,-2.1500001,584,198,5,130.1689453,429,16,429,16
39.500824,117.4911346,11.875,10.4666662,26.430975,1106.47168,29.6000004,-10,39.5999985,24.7166672,-2.5,24.7166672,-2.5,562,198,4,133.80336,420,14,420,14
39.237648,115.7189255,12.5500002,11.8000002,28.5714283,1114.254761,31.2000008,-10.1000004,41.3000031,25.5166664,-1.9333334,25.5166664,-1.9333334,550,201,3,143.0643616,431,10,431,10
38.9434509,115.9863892,12.7375002,11.0750008,27.2113018,1112.916138,31.1000004,-9.6000004,40.7000008,25.7333336,-1.6500001,25.7333336,-1.6500001,490,171,4,138.5323486,372,14,372,14
39.5123253,115.8846359,12.2875004,11.9250002,28.9441757,1114.463013,30.8999996,-10.3000002,41.2000008,25.1833344,-2.2166667,25.1833344,-2.2166667,596,227,3,145.9394379,475,12,475,12
39.431015,115.890419,12.3166666,11.8666668,28.7328491,1110.753906,31,-10.3000002,41.2999992,25.2333336,-2.1166666,25.2333336,-2.1166666,583,222,3,147.1589508,467,10,467,10
39.6478806,116.5363693,12.0124998,11.8583336,28.9934807,1111.074707,30.3999996,-10.5,40.9000015,24.8833332,-2.45,24.8833332,-2.45,553,215,1,146.6800232,441,8,441,8
39.0891304,116.7472916,12.7833328,11.5666666,28.6303635,1113.729004,31,-9.3999996,40.4000015,25.666666,-1.6833333,25.666666,-1.6833333,529,198,2,141.4304657,411,13,411,13
39.514679,116.7094345,12.583333,11.2833338,27.8600826,1115.629273,31.2000008,-9.3000002,40.5,25.6000004,-1.8499999,25.6000004,-1.8499999,578,224,2,143.8309631,453,14,453,14
39.518322,117.1567535,12.0791664,11.125,27.4691353,1106.855591,30.5,-10,40.5,25.0666656,-2.2166667,25.0666656,-2.2166667,543,205,2,141.2091522,421,10,421,10
38.7462425,116.1247025,13.1791668,11.2583332,27.4593487,1124.052002,32,-9,41,26.3833332,-1.2,26.3833332,-1.2,463,164,3,139.879425,357,12,357,12
39.5785713,117.1493301,11.9666672,11.3166666,27.8050785,1108.250732,30.3999996,-10.3000002,40.7000008,24.9500008,-2.3666668,24.9500008,-2.3666668,542,205,2,141.5535736,421,10,421,10
39.0486832,117.3225784,13.1583338,10.6500006,27.0992374,1099.757935,31.2000008,-8.1000004,39.3000031,25.9500008,-1.1166667,25.9500008,-1.1166667,557,202,4,135.829071,420,15,420,15
39.634037,117.4178467,11.8166666,11.416666,27.8455296,1115.60083,30.2999992,-10.6999998,41,24.833334,-2.6499999,24.833334,-2.6499999,562,200,3,135.5850525,426,12,426,12
39.8327179,116.2900848,12.3374996,11.7416668,28.778595,1110.577515,31.2000008,-9.6000004,40.8000031,25.2833328,-2.0166667,25.2833328,-2.0166667,579,208,3,138.5483398,448,10,448,10
39.0300598,115.890686,12.7791662,11.708333,28.4182854,1115.171143,31.5,-9.6999998,41.2000008,25.8500004,-1.6166667,25.8500004,-1.6166667,513,184,3,141.8587494,398,10,398,10
39.1681824,117.654892,12.2416668,10.0333338,25.6606998,1104.94519,29.8999996,-9.1999998,39.0999985,25.0333328,-2.1500001,25.0333328,-2.1500001,577,197,6,128.5439758,418,18,418,18
39.7798271,116.2419891,12.1875,12.0083332,29.2886181,1113.58374,30.8999996,-10.1000004,41,25.1166668,-2.25,25.1166668,-2.25,577,212,2,141.8171692,454,8,454,8
39.7652702,117.2205734,11.770833,11.6083336,28.1755676,1121.598755,30.2999992,-10.8999996,41.1999969,24.833334,-2.8,24.833334,-2.8,543,201,3,139.000824,417,12,417,12
39.2314911,116.1847,12.4291668,11.8083334,28.7307377,1114.265869,30.8999996,-10.1999998,41.0999985,25.3833332,-2.0333333,25.3833332,-2.0333333,534,204,2,148.3016968,427,10,427,10
39.2820702,115.7618637,12.625,11.7333336,28.5482559,1113.662109,31.2999992,-9.8000002,41.0999985,25.6000004,-1.8166667,25.6000004,-1.8166667,558,207,3,144.6182251,441,10,441,10
39.3742142,116.4623489,12.2875004,11.708333,28.6968956,1111.399902,30.6000004,-10.1999998,40.7999992,25.1833344,-2.1666665,25.1833344,-2.1666665,547,214,1,148.3815002,438,9,438,9
38.9873581,116.8519211,12.7333336,11.416667,28.3996677,1110.545166,30.7000008,-9.5,40.2000008,25.5333328,-1.7333333,25.5333328,-1.7333333,508,189,2,141.0606842,394,11,394,11
39.0674553,117.5067062,12.8374996,10.625,27.0356216,1101.542603,30.7000008,-8.6000004,39.3000031,25.6000004,-1.5000001,25.6000004,-1.5000001,565,198,4,132.9735565,422,15,422,15
39.3533897,117.4142227,12.2458334,10.7749996,27.141058,1109.574951,30.1000004,-9.6000004,39.7000008,25.083334,-2.1833334,25.083334,-2.1833334,562,198,4,133.3661346,420,17,420,17
